"DataTime","Nom","User","Context","Component","Event","Description","Origin","Dir.IP"
"25/03/2019 17:52","Alum_15","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"25/03/2019 17:52","Alum_20","-","Consulta:  ","Consulta","Módulo de curso visto",".","web","163.117.0.0"
"25/03/2019 17:52","Alum_20","-","Consulta:  ","Consulta","Consulta respondida",".","web","163.117.0.0"
"25/03/2019 17:52","Alum_20","-","Consulta:  ","Sistema","Finalización de curso actualizado",".","web","163.117.0.0"
"25/03/2019 17:52","Alum_5","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"25/03/2019 17:52","Alum_5","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"25/03/2019 17:52","Alum_21","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"25/03/2019 17:52","Alum_13","-","Consulta:  ","Consulta","Módulo de curso visto",".","web","163.117.0.0"
"25/03/2019 17:52","Alum_20","-","Consulta:  ","Consulta","Módulo de curso visto",".","web","163.117.0.0"
"25/03/2019 17:52","Alum_10","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"25/03/2019 17:52","Alum_20","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"25/03/2019 17:52","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"25/03/2019 17:52","Alum_20","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"25/03/2019 17:52","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"25/03/2019 17:51","Alum_10","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"25/03/2019 17:51","Alum_10","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"25/03/2019 17:34","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"25/03/2019 17:34","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"25/03/2019 17:34","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"25/03/2019 17:20","Alum_3","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"25/03/2019 16:31","Alum_15","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"25/03/2019 16:22","Alum_25","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"25/03/2019 16:18","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"25/03/2019 16:18","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"25/03/2019 16:18","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"25/03/2019 16:11","Alum_21","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"25/03/2019 16:11","Alum_21","-","Curso: ","Usuario","Informe de notas de usuario visto",".","web","163.117.0.0"
"25/03/2019 16:11","Alum_21","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"25/03/2019 15:52","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"25/03/2019 15:52","Alum_13","-","Curso: ","Usuario","Informe de notas de usuario visto",".","web","0.0.0.0"
"25/03/2019 15:52","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"25/03/2019 15:34","Alum_9","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"25/03/2019 15:34","Alum_3","-","Archivo: ","Recurso","Módulo de curso visto",".","web","163.117.0.0"
"25/03/2019 15:34","Alum_9","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"25/03/2019 15:33","Alum_9","-","Archivo: ","Recurso","Módulo de curso visto",".","web","163.117.0.0"
"25/03/2019 15:33","Alum_9","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"25/03/2019 15:33","Alum_9","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"25/03/2019 15:28","Alum_3","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"25/03/2019 15:28","Alum_3","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"25/03/2019 15:27","Alum_3","-","Curso: ","Usuario","Informe de notas de usuario visto",".","web","163.117.0.0"
"25/03/2019 15:27","Alum_3","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"25/03/2019 15:27","Alum_3","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"25/03/2019 15:27","Alum_3","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"25/03/2019 14:16","Alum_23","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"25/03/2019 13:38","Alum_5","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"25/03/2019 13:35","Alum_5","-","Archivo: ","Recurso","Módulo de curso visto",".","web","0.0.0.0"
"25/03/2019 13:35","Alum_5","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"25/03/2019 13:35","Alum_5","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"25/03/2019 10:48","Alum_12","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"25/03/2019 10:48","Alum_12","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"25/03/2019 10:48","Alum_12","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"25/03/2019 10:09","Alum_16","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"25/03/2019 10:09","Alum_16","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"25/03/2019 10:09","Alum_16","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"25/03/2019 10:09","Alum_16","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"25/03/2019 10:09","Alum_16","-","Curso: ","Usuario","Informe de notas de usuario visto",".","web","163.117.0.0"
"25/03/2019 10:09","Alum_16","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"25/03/2019 08:10","Alum_5","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"25/03/2019 08:10","Alum_5","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"25/03/2019 08:10","Alum_5","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"25/03/2019 08:10","Alum_5","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"25/03/2019 08:10","Alum_5","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"25/03/2019 08:10","Alum_5","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"25/03/2019 08:09","Alum_5","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"25/03/2019 08:08","Alum_5","-","Curso: ","Usuario","Informe de notas de usuario visto",".","web","0.0.0.0"
"25/03/2019 08:08","Alum_5","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"25/03/2019 08:08","Alum_5","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"25/03/2019 08:08","Alum_5","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"25/03/2019 01:13","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"25/03/2019 01:12","Alum_13","-","Tarea: Examen Final Mayo","Tarea","Se ha visualizado el estado de la entrega.",".","web","0.0.0.0"
"25/03/2019 01:11","Alum_13","-","Tarea: Trabajo Obligatorio","Tarea","Se ha visualizado el estado de la entrega.",".","web","0.0.0.0"
"25/03/2019 01:11","Alum_13","-","Curso: ","Usuario","Informe de notas de usuario visto",".","web","0.0.0.0"
"25/03/2019 01:11","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"25/03/2019 01:04","Alum_10","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"25/03/2019 01:04","Alum_10","-","Curso: ","Usuario","Informe de notas de usuario visto",".","web","0.0.0.0"
"25/03/2019 01:04","Alum_10","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"25/03/2019 00:07","Alum_12","-","Curso: ","Usuario","Informe de notas de usuario visto",".","web","0.0.0.0"
"25/03/2019 00:07","Alum_12","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"24/03/2019 23:25","Alum_7","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"24/03/2019 23:25","Alum_7","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"24/03/2019 23:25","Alum_7","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"24/03/2019 23:25","Alum_7","-","Curso: ","Usuario","Informe de notas de usuario visto",".","web","0.0.0.0"
"24/03/2019 23:25","Alum_7","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"24/03/2019 22:55","Alum_15","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"24/03/2019 22:53","Alum_15","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"24/03/2019 22:52","Alum_15","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"24/03/2019 22:52","Alum_15","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"24/03/2019 15:59","Alum_22","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"24/03/2019 15:59","Alum_17","-","URL: ","URL","Módulo de curso visto",".","web","0.0.0.0"
"24/03/2019 15:59","Alum_17","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"24/03/2019 15:16","Alum_17","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"24/03/2019 15:11","Alum_21","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"24/03/2019 15:11","Alum_21","-","Curso: ","Usuario","Informe de notas de usuario visto",".","web","0.0.0.0"
"24/03/2019 15:11","Alum_21","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"24/03/2019 15:10","Alum_21","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"24/03/2019 08:28","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"24/03/2019 08:26","Alum_13","-","Curso: ","Sistema","Informe usuario del curso visto",".","web","0.0.0.0"
"23/03/2019 23:45","Alum_22","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"23/03/2019 23:44","Alum_22","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"23/03/2019 23:01","Alum_1","-","Tarea: Práctica 3.6","Tarea","Se ha visualizado el estado de la entrega.",".","web","0.0.0.0"
"22/03/2019 19:24","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"22/03/2019 19:23","Alum_13","-","Curso: ","Sistema","Informe usuario del curso visto",".","web","0.0.0.0"
"22/03/2019 19:11","Alum_19","-","Archivo: ","Recurso","Módulo de curso visto",".","web","163.117.0.0"
"22/03/2019 19:11","Alum_19","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"22/03/2019 19:10","Alum_19","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"22/03/2019 14:40","Alum_15","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"22/03/2019 14:39","Alum_15","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"22/03/2019 13:08","Alum_3","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"22/03/2019 12:46","Alum_3","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"22/03/2019 12:46","Alum_3","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"22/03/2019 12:45","Alum_3","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 23:53","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 23:53","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 23:53","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 23:53","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 23:53","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 20:39","Alum_7","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"21/03/2019 20:39","Alum_7","-","Tarea: Examen Extra Junio","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"21/03/2019 20:39","Alum_7","-","Tarea: Examen Final Mayo","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"21/03/2019 20:39","Alum_7","-","Curso: ","Usuario","Informe de notas de usuario visto",".","web","163.117.0.0"
"21/03/2019 20:39","Alum_7","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"21/03/2019 20:30","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 20:30","Alum_13","-","Carpeta: ","Carpeta","Módulo de curso visto",".","web","0.0.0.0"
"21/03/2019 20:29","Alum_13","-","Carpeta: ","Carpeta","Módulo de curso visto",".","web","0.0.0.0"
"21/03/2019 20:27","Alum_13","-","Curso: ","Sistema","Instancia del módulo del curso visualizada",".","web","0.0.0.0"
"21/03/2019 20:27","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 20:24","Alum_13","-","Tarea: Examen Final Mayo","Tarea","Se ha visualizado el estado de la entrega.",".","web","0.0.0.0"
"21/03/2019 20:23","Alum_13","-","Tarea: Examen Extra Junio","Tarea","Se ha visualizado el estado de la entrega.",".","web","0.0.0.0"
"21/03/2019 20:23","Alum_13","-","Curso: ","Sistema","Informe usuario del curso visto",".","web","0.0.0.0"
"21/03/2019 19:00","Alum_26","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 19:00","Alum_26","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 18:48","Alum_26","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 18:48","Alum_26","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 18:47","Alum_26","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 18:47","Alum_26","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 18:47","Alum_26","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 18:47","Alum_26","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 18:47","Alum_26","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 18:47","Alum_26","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 18:47","Alum_26","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 15:05","Alum_19","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"21/03/2019 10:50","Alum_10","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"21/03/2019 10:39","Alum_12","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"21/03/2019 09:22","Alum_22","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"21/03/2019 09:14","Alum_2","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 02:03","Alum_13","-","Curso: ","Sistema","Informe usuario del curso visto",".","web","0.0.0.0"
"21/03/2019 01:01","Alum_27","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 00:39","Alum_24","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 00:39","Alum_18","-","Tarea: Práctica 2.1","Tarea","Se ha visualizado el estado de la entrega.",".","web","0.0.0.0"
"21/03/2019 00:39","Alum_18","-","Tarea: Práctica 2.1","Tarea","Se ha enviado una entrega",".","web","0.0.0.0"
"21/03/2019 00:39","Alum_18","-","Tarea: Práctica 2.1","Tarea","El usuario ha aceptado la declaración del envío.",".","web","0.0.0.0"
"21/03/2019 00:37","Alum_18","-","Tarea: Práctica 2.1","Tarea","Formulario de confirmación de entrega visto.",".","web","0.0.0.0"
"21/03/2019 00:37","Alum_18","-","Tarea: Práctica 2.1","Tarea","Se ha visualizado el estado de la entrega.",".","web","0.0.0.0"
"21/03/2019 00:37","Alum_18","-","Tarea: Práctica 2.1","Archivos enviados","Entrega creada.",".","web","0.0.0.0"
"21/03/2019 00:37","Alum_18","-","Tarea: Práctica 2.1","Archivos enviados","Un fichero ha sido subido.",".","web","0.0.0.0"
"21/03/2019 00:36","Alum_18","-","Tarea: Práctica 2.1","Tarea","Formulario de entrega visto.",".","web","0.0.0.0"
"21/03/2019 00:36","Alum_18","-","Tarea: Práctica 2.1","Tarea","Se ha visualizado el estado de la entrega.",".","web","0.0.0.0"
"21/03/2019 00:36","Alum_18","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 00:36","Alum_18","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 00:35","Alum_18","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 00:35","Alum_18","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 00:35","Alum_18","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 00:27","Alum_22","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 00:26","Alum_24","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 00:26","Alum_24","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 00:26","Alum_24","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 00:25","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 00:24","Alum_13","-","Curso: ","Usuario","Informe de notas de usuario visto",".","web","0.0.0.0"
"21/03/2019 00:24","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 00:24","Alum_10","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 00:24","Alum_10","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 00:23","Alum_12","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 00:23","Alum_12","-","Tarea: Práctica 3.2","Tarea","Se ha visualizado el estado de la entrega.",".","web","0.0.0.0"
"21/03/2019 00:23","Alum_12","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 00:23","Alum_12","-","Cuestionario: Problema_extra_T3_01","Cuestionario","Módulo de curso visto",".","web","0.0.0.0"
"21/03/2019 00:23","Alum_10","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 00:23","Alum_12","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 00:23","Alum_12","-","Tarea: Práctica 3.11","Tarea","Se ha visualizado el estado de la entrega.",".","web","0.0.0.0"
"21/03/2019 00:23","Alum_12","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"21/03/2019 00:23","Alum_12","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"20/03/2019 23:35","Alum_12","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"20/03/2019 22:14","Alum_11","-","Archivo: ","Recurso","Módulo de curso visto",".","web","0.0.0.0"
"20/03/2019 22:14","Alum_11","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"20/03/2019 22:14","Alum_11","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"20/03/2019 22:14","Alum_11","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"20/03/2019 21:41","Alum_3","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"20/03/2019 21:41","Alum_3","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"20/03/2019 21:41","Alum_3","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"20/03/2019 21:00","Alum_22","-","Curso: ","Informe general","Informe de resumen de notas visto",".","web","0.0.0.0"
"20/03/2019 21:00","Alum_22","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"20/03/2019 20:51","Alum_13","-","Curso: ","Sistema","Informe usuario del curso visto",".","web","0.0.0.0"
"20/03/2019 20:40","Alum_20","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"20/03/2019 20:39","Alum_20","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"20/03/2019 20:33","Alum_3","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"20/03/2019 20:14","Alum_10","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
"20/03/2019 19:45","Alum_3","-","Curso: ","Sistema","Curso visto",".","web","0.0.0.0"
